ID del cliente,Edad,Ingresos,Número de hijos,Puntuación de crédito,Monto del seguro,start_date,start_date_day,start_date_month,start_date_weekday,target,Sexo_Masculino,Tipo de hogar_Departamento,Estado civil_Divorciado,Estado civil_Soltero,Estado civil_Viudo,Tipo de trabajo_Empresario,Tipo de trabajo_Independiente,Educación_Preparatoria,Educación_Universidad,Tipo de seguro_Hogar,Tipo de seguro_Salud,Tipo de seguro_Vida
2221,64,661739,5,378,3984,2022-04-21,21,4,3,0,0,0,0,0,1,0,0,0,1,0,0,1
2222,43,506383,0,313,8471,2022-09-06,6,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2223,49,506750,1,658,3263,2022-11-21,21,11,0,0,1,1,0,0,0,1,0,0,1,0,1,0
2224,24,937503,2,508,4123,2022-06-15,15,6,2,0,1,0,1,0,0,0,1,1,0,1,0,0
2225,44,494716,1,342,6465,2022-11-17,17,11,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2226,42,688285,5,679,6400,2023-01-23,23,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2227,69,790216,2,318,1669,2023-01-30,30,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2228,44,484671,0,801,6297,2023-01-22,22,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0
2229,63,34549,3,491,1514,2022-11-19,19,11,5,0,1,1,1,0,0,0,1,0,0,0,0,1
2230,74,381767,0,703,2778,2023-01-18,18,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2231,67,254229,3,469,2927,2022-04-09,9,4,5,0,1,0,0,1,0,0,1,0,1,0,0,1
2232,45,946418,1,580,3941,2022-07-12,12,7,1,0,1,1,0,0,1,1,0,1,0,0,1,0
2233,58,564525,1,406,6815,2022-03-06,6,3,6,0,1,1,0,1,0,1,0,1,0,0,0,0
2234,22,265247,5,597,7775,2023-01-25,25,1,2,1,1,0,0,1,0,1,0,0,0,0,0,1
2235,53,244953,4,537,2920,2022-06-19,19,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2236,25,243045,0,407,7988,2022-07-23,23,7,5,0,1,0,0,0,1,0,0,0,1,0,1,0
2237,41,800543,3,783,4180,2022-03-12,12,3,5,0,0,1,0,1,0,1,0,0,0,0,1,0
2238,47,474424,3,794,6351,2022-12-17,17,12,5,0,0,0,0,0,0,0,1,0,0,0,0,1
2239,79,393477,1,625,5307,2022-09-04,4,9,6,0,1,1,0,0,0,1,0,1,0,0,1,0
2240,58,650181,0,392,7326,2022-10-18,18,10,1,1,0,1,0,1,0,0,0,0,1,0,1,0
2241,31,225421,4,620,3252,2022-07-01,1,7,4,0,0,0,0,0,1,0,0,1,0,1,0,0
2242,22,231070,5,488,4245,2022-08-24,24,8,2,0,1,1,0,1,0,1,0,1,0,0,0,1
2243,40,735105,4,301,8347,2023-01-21,21,1,5,0,1,0,0,1,0,0,1,0,0,0,0,1
2244,33,224451,5,390,5158,2022-08-22,22,8,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2245,42,606500,3,470,1420,2022-08-31,31,8,2,0,1,1,0,1,0,0,0,0,0,0,0,1
2246,41,102228,3,786,2685,2022-11-12,12,11,5,0,1,0,0,0,1,0,0,1,0,0,0,0
2247,19,152043,5,777,1871,2022-10-07,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,31,338198,2,756,4225,2022-08-16,16,8,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2249,63,517026,0,481,7977,2023-01-18,18,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0
2250,55,452734,1,709,6321,2022-07-10,10,7,6,0,0,0,0,1,0,0,0,0,0,1,0,0
2251,37,584372,5,797,6479,2022-08-19,19,8,4,0,1,0,1,0,0,1,0,1,0,0,1,0
2252,35,299399,1,410,3337,2022-03-15,15,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0
2253,34,315119,5,683,4685,2022-07-27,27,7,2,0,0,0,0,0,1,0,1,0,1,1,0,0
2254,41,413034,4,731,3325,2023-01-14,14,1,5,0,1,0,1,0,0,1,0,1,0,1,0,0
2255,67,856529,1,752,7119,2022-12-13,13,12,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2256,60,628038,0,703,3892,2022-09-18,18,9,6,1,1,1,0,0,0,0,0,0,0,0,1,0
2257,24,210856,3,585,5115,2022-04-01,1,4,4,1,1,1,1,0,0,0,1,0,1,0,1,0
2258,78,382785,1,684,3188,2022-12-17,17,12,5,0,0,0,0,0,0,0,0,0,1,1,0,0
2259,32,824821,1,638,8883,2022-11-09,9,11,2,1,1,0,1,0,0,0,0,1,0,1,0,0
2260,55,819086,0,712,9105,2023-01-16,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2261,79,32037,1,491,7537,2022-12-24,24,12,5,0,1,0,1,0,0,0,1,1,0,0,1,0
2262,57,351553,1,501,7212,2022-07-24,24,7,6,0,0,0,0,1,0,0,1,1,0,0,0,1
2263,28,93610,1,501,7127,2022-06-22,22,6,2,0,0,1,0,1,0,0,1,0,1,0,0,0
2264,39,28255,4,625,6505,2022-09-22,22,9,3,0,1,0,0,1,0,0,0,0,0,1,0,0
2265,38,248866,3,386,3666,2022-05-16,16,5,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2266,42,845645,2,728,5928,2023-02-06,6,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0
2267,42,44412,2,786,8919,2022-11-29,29,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2268,74,469146,5,414,8387,2022-04-07,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1
2269,66,215036,2,542,7602,2022-09-24,24,9,5,0,1,1,0,0,0,1,0,0,1,0,1,0
2270,59,685330,4,832,9932,2022-07-14,14,7,3,1,1,1,0,0,0,0,0,0,1,0,1,0
2271,44,895298,4,574,5997,2023-01-31,31,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
2272,74,157733,3,334,4715,2022-11-02,2,11,2,0,1,0,1,0,0,1,0,0,0,0,0,1
2273,31,982707,0,614,3023,2022-09-20,20,9,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2274,24,286001,0,397,2769,2022-09-19,19,9,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2275,32,680186,5,321,6827,2022-08-22,22,8,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2276,70,244037,5,458,4747,2022-05-24,24,5,1,0,0,1,1,0,0,1,0,1,0,0,0,1
2277,25,382709,2,787,7908,2022-09-29,29,9,3,0,1,0,0,1,0,1,0,1,0,0,1,0
2278,52,856333,2,359,5530,2022-08-06,6,8,5,0,0,0,0,0,0,0,1,1,0,0,0,0
2279,50,132789,2,605,8764,2022-06-22,22,6,2,0,1,0,0,1,0,0,0,0,1,0,0,0
2280,63,635679,2,300,1775,2022-03-28,28,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1
2281,51,182242,3,689,8340,2022-07-24,24,7,6,0,1,1,0,1,0,1,0,1,0,0,0,0
2282,19,791320,5,730,9055,2023-02-08,8,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1
2283,39,212491,0,556,8571,2022-09-15,15,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2284,60,692541,5,449,6270,2022-05-06,6,5,4,0,1,1,1,0,0,0,1,0,1,0,0,1
2285,45,585966,0,355,4187,2022-04-11,11,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2286,78,478584,3,452,3350,2022-07-10,10,7,6,0,1,1,0,0,0,1,0,1,0,0,1,0
2287,31,870408,4,359,9349,2023-01-02,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
2288,75,755195,2,582,1768,2022-05-05,5,5,3,0,0,1,0,1,0,0,0,0,1,1,0,0
2289,26,502911,4,850,6084,2022-06-05,5,6,6,0,1,0,0,0,0,0,0,0,1,0,1,0
2290,18,144817,5,534,1277,2022-07-17,17,7,6,0,0,1,1,0,0,0,1,1,0,1,0,0
2291,52,864122,5,747,7849,2022-03-06,6,3,6,0,0,1,0,1,0,0,1,0,0,1,0,0
2292,76,662958,5,642,4907,2022-08-06,6,8,5,0,1,0,0,0,1,0,0,1,0,0,0,1
2293,35,443099,2,312,6044,2022-10-03,3,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2294,20,414012,1,563,1950,2022-03-11,11,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0
2295,58,500357,2,445,9394,2022-11-07,7,11,0,1,0,1,1,0,0,0,0,0,1,0,1,0
2296,61,183631,5,548,4311,2022-10-18,18,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2297,66,340391,1,850,8996,2023-01-24,24,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
2298,65,886875,2,550,8474,2023-02-08,8,2,2,0,1,0,0,0,0,0,1,0,1,0,1,0
2299,20,787867,0,596,2617,2022-09-26,26,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2300,25,82412,1,599,1012,2023-01-28,28,1,5,0,0,1,1,0,0,0,0,0,1,1,0,0
2301,38,439578,3,787,4105,2023-02-02,2,2,3,0,1,1,1,0,0,0,1,0,1,0,0,0
2302,60,796090,5,844,2552,2022-08-28,28,8,6,0,1,0,1,0,0,0,1,0,1,0,1,0
2303,58,28956,5,368,1748,2022-06-22,22,6,2,0,1,1,0,0,1,0,0,1,0,0,1,0
2304,64,931472,4,335,2508,2023-03-03,3,3,4,1,1,0,0,0,1,1,0,0,0,0,0,0
2305,58,93255,0,651,1947,2023-01-07,7,1,5,1,1,0,0,1,0,1,0,0,0,0,1,0
2306,56,379492,0,813,1385,2022-12-22,22,12,3,0,0,0,0,1,0,0,0,0,1,0,0,0
2307,69,773912,3,654,1060,2023-02-18,18,2,5,0,1,1,0,0,0,1,0,0,0,0,1,0
2308,53,555514,0,472,2987,2022-09-27,27,9,1,0,1,1,0,1,0,0,0,1,0,1,0,0
2309,25,301710,1,784,3413,2022-03-07,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2310,58,490934,3,736,7796,2022-10-17,17,10,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2311,78,209755,1,735,4150,2022-08-16,16,8,1,0,1,1,1,0,0,0,1,0,0,0,1,0
2312,63,241784,0,620,5748,2022-12-05,5,12,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2313,22,987809,4,712,1656,2022-09-12,12,9,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2314,56,846865,4,751,3397,2022-03-21,21,3,0,0,0,1,0,0,1,0,1,1,0,0,1,0
2315,71,346399,4,658,1705,2022-11-01,1,11,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2316,36,607121,3,398,7687,2022-07-20,20,7,2,0,0,1,0,1,0,0,0,0,1,0,0,0
2317,53,688693,0,784,5509,2023-01-10,10,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
2318,23,789392,4,565,8212,2022-06-05,5,6,6,0,1,0,0,0,0,0,1,0,0,0,1,0
2319,79,18715,4,452,9238,2022-11-27,27,11,6,0,0,0,0,0,0,0,1,0,1,0,1,0
2320,48,29037,2,333,5544,2022-04-11,11,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2321,35,149046,5,482,3411,2022-06-18,18,6,5,0,1,0,0,0,0,0,0,1,0,1,0,0
2322,26,423212,4,427,6713,2022-05-25,25,5,2,0,0,0,0,0,1,1,0,0,0,0,1,0
2323,35,671537,4,350,8614,2022-06-09,9,6,3,0,1,1,0,0,0,0,1,0,1,0,0,0
2324,54,179452,0,526,1448,2022-03-30,30,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0
2325,29,106614,5,824,5292,2022-08-13,13,8,5,0,0,1,1,0,0,1,0,0,1,0,1,0
2326,28,909749,3,401,2420,2023-01-21,21,1,5,1,1,1,0,0,1,0,0,0,0,1,0,0
2327,59,553104,5,326,2267,2022-05-21,21,5,5,1,0,1,1,0,0,0,1,0,0,0,1,0
2328,28,98970,0,374,3908,2023-02-22,22,2,2,0,0,1,0,1,0,0,0,0,1,0,1,0
2329,68,564543,4,718,3851,2022-07-03,3,7,6,0,1,1,0,0,1,0,1,0,1,0,0,0
2330,61,223054,0,624,2611,2022-06-18,18,6,5,0,0,0,0,1,0,0,1,0,1,0,0,0
2331,45,154558,1,669,6191,2023-02-16,16,2,3,0,0,1,1,0,0,0,0,1,0,0,0,1
2332,24,939790,4,304,6071,2022-05-12,12,5,3,0,0,1,0,0,1,0,1,0,0,0,0,0
2333,39,50389,0,576,9942,2023-02-20,20,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2334,54,895222,1,452,8494,2022-05-10,10,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2335,25,331966,5,386,1632,2022-09-07,7,9,2,0,0,0,0,0,1,0,1,0,0,0,0,1
2336,38,614704,5,344,5747,2022-09-23,23,9,4,0,0,1,0,0,0,0,0,1,0,0,0,1
2337,52,51163,0,782,8858,2023-02-01,1,2,2,1,0,1,0,1,0,0,1,0,1,0,1,0
2338,70,59570,3,775,1757,2022-09-08,8,9,3,1,1,1,0,0,0,0,0,0,0,0,0,0
2339,80,46032,4,766,6975,2022-08-05,5,8,4,0,0,1,0,1,0,0,0,1,0,1,0,0
2340,65,646322,5,454,8889,2022-11-30,30,11,2,0,1,0,0,0,0,1,0,1,0,0,1,0
2341,80,216112,1,365,9774,2022-09-16,16,9,4,0,1,0,0,1,0,1,0,0,0,0,0,0
2342,45,167275,5,538,4035,2023-01-02,2,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
2343,28,835900,0,735,4412,2022-12-08,8,12,3,0,1,1,0,0,0,0,0,1,0,0,0,0
2344,56,944165,3,791,2664,2022-06-21,21,6,1,0,1,0,1,0,0,0,0,1,0,0,1,0
2345,23,359635,0,776,2333,2022-03-25,25,3,4,0,0,1,0,0,0,0,1,1,0,0,0,1
2346,78,751163,0,506,4175,2022-05-16,16,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2347,48,365355,2,776,5531,2022-11-20,20,11,6,0,0,0,1,0,0,0,0,1,0,0,1,0
2348,25,697396,0,791,1125,2022-03-30,30,3,2,1,1,1,0,1,0,1,0,1,0,0,0,0
2349,67,181194,2,819,9995,2023-01-17,17,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2350,76,220947,5,657,5225,2022-11-08,8,11,1,0,0,1,0,1,0,0,1,1,0,0,0,0
2351,79,453429,1,410,5681,2022-11-13,13,11,6,1,1,1,1,0,0,1,0,0,0,0,1,0
2352,49,40619,4,485,8516,2023-01-28,28,1,5,1,1,1,0,1,0,0,1,0,1,0,1,0
2353,52,512002,0,380,1391,2022-11-26,26,11,5,0,0,1,1,0,0,0,1,0,0,0,0,1
2354,49,572886,3,447,9778,2022-10-22,22,10,5,0,0,1,0,0,1,1,0,0,1,0,0,1
2355,73,784513,5,489,4540,2022-03-07,7,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2356,51,440878,1,301,7458,2023-01-12,12,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0
2357,36,442047,3,611,8359,2022-10-24,24,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2358,29,761210,2,436,3921,2023-01-24,24,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1
2359,37,673230,4,348,5580,2022-11-06,6,11,6,0,0,1,0,0,1,1,0,1,0,1,0,0
2360,64,859433,3,706,6138,2022-08-03,3,8,2,0,0,1,1,0,0,1,0,0,0,0,1,0
2361,21,634772,4,743,8679,2022-04-15,15,4,4,0,0,0,0,0,1,1,0,0,1,0,0,0
2362,54,369186,1,696,3013,2022-03-25,25,3,4,1,0,0,1,0,0,0,0,0,1,0,0,1
2363,62,178956,2,308,7368,2022-03-24,24,3,3,0,0,1,1,0,0,1,0,1,0,0,1,0
2364,72,629765,1,440,3261,2022-12-23,23,12,4,0,1,0,0,0,0,1,0,0,1,1,0,0
2365,73,912354,1,821,5154,2023-01-10,10,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
2366,61,906062,3,467,9085,2022-08-05,5,8,4,0,1,1,0,1,0,0,0,0,0,1,0,0
2367,70,113589,3,707,4740,2022-12-11,11,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2368,63,721203,1,727,4229,2022-09-22,22,9,3,0,1,1,1,0,0,0,1,0,0,0,1,0
2369,62,583411,4,481,5128,2023-01-13,13,1,4,0,0,0,0,0,1,1,0,1,0,0,1,0
2370,18,525436,0,343,1479,2022-07-11,11,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2371,72,137564,2,435,5526,2022-08-12,12,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2372,74,840220,1,578,2003,2022-03-17,17,3,3,0,1,0,0,0,1,0,1,0,0,0,0,1
2373,43,235947,2,807,6994,2022-04-13,13,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1
2374,65,137465,5,821,4529,2022-05-06,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1
2375,28,159925,4,797,5624,2022-07-20,20,7,2,0,0,0,0,0,1,0,1,0,1,0,1,0
2376,44,893868,2,806,4796,2022-11-17,17,11,3,0,0,1,1,0,0,0,0,0,0,0,0,1
2377,35,480824,1,313,6143,2022-11-09,9,11,2,0,0,0,1,0,0,0,1,0,0,0,0,1
2378,21,951564,0,474,1683,2022-07-05,5,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2379,72,596053,0,305,9111,2022-10-29,29,10,5,0,1,1,1,0,0,0,0,0,1,1,0,0
2380,56,689014,4,584,9163,2022-07-26,26,7,1,1,1,1,0,0,1,0,1,0,1,0,1,0
2381,52,130488,5,815,2383,2022-06-01,1,6,2,0,0,1,1,0,0,1,0,1,0,0,0,0
2382,44,954661,1,517,8909,2022-11-12,12,11,5,0,0,1,1,0,0,0,0,0,0,1,0,0
2383,57,203527,0,662,8380,2022-10-26,26,10,2,0,1,0,0,1,0,0,0,0,1,1,0,0
2384,44,880466,4,376,2717,2022-12-15,15,12,3,0,0,0,0,0,1,0,1,0,0,1,0,0
2385,22,908375,3,777,4098,2022-10-28,28,10,4,0,1,0,0,0,1,0,0,1,0,0,1,0
2386,44,159901,5,617,1876,2022-08-22,22,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2387,38,957836,0,700,6539,2023-01-17,17,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
2388,24,90776,0,450,7294,2022-03-09,9,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0
2389,21,837386,3,626,4311,2022-03-21,21,3,0,1,1,0,1,0,0,0,1,1,0,1,0,0
2390,47,271054,5,459,4940,2022-10-25,25,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2391,32,37262,1,319,8470,2022-07-25,25,7,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2392,54,953297,1,470,2788,2022-09-23,23,9,4,0,0,1,0,1,0,0,1,1,0,0,0,0
2393,54,510073,2,474,6986,2022-12-25,25,12,6,1,0,0,0,1,0,0,0,0,0,0,0,0
2394,52,988182,0,836,1116,2022-03-20,20,3,6,0,1,0,1,0,0,0,0,0,0,0,1,0
2395,68,861828,2,381,3809,2023-02-24,24,2,4,0,1,0,1,0,0,0,1,0,0,0,1,0
2396,53,948027,0,716,2917,2022-09-20,20,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2397,31,400238,0,673,5868,2023-01-03,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2398,42,501764,3,725,5440,2023-01-18,18,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1
2399,74,585970,4,331,1134,2022-06-08,8,6,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2400,26,762588,1,424,5611,2022-07-02,2,7,5,0,0,1,0,1,0,1,0,0,0,0,0,1
2401,18,965993,2,751,5867,2022-08-06,6,8,5,0,0,1,1,0,0,0,0,1,0,0,1,0
2402,57,746416,1,659,3043,2023-01-20,20,1,4,0,1,1,0,0,0,0,1,0,1,0,0,1
2403,45,47903,3,539,7070,2022-08-08,8,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2404,63,317958,0,689,2109,2022-05-23,23,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2405,51,297010,4,324,9470,2022-04-12,12,4,1,0,1,0,0,0,0,0,1,1,0,0,1,0
2406,68,519828,1,474,8006,2022-12-03,3,12,5,0,1,0,1,0,0,1,0,0,0,0,0,0
2407,22,537297,5,487,4522,2022-03-09,9,3,2,1,0,1,0,0,0,0,0,1,0,0,1,0
2408,46,828786,0,378,8382,2022-12-05,5,12,0,0,1,1,1,0,0,0,1,0,1,0,1,0
2409,27,161414,2,688,3250,2023-02-15,15,2,2,0,1,1,0,0,1,0,0,1,0,1,0,0
2410,23,178257,4,843,6751,2023-03-04,4,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0
2411,74,156146,0,797,7402,2022-07-25,25,7,0,0,1,1,0,0,1,1,0,1,0,0,1,0
2412,71,421409,1,704,9179,2022-07-12,12,7,1,0,1,0,1,0,0,0,1,0,1,0,0,1
2413,37,680511,2,438,7298,2022-10-17,17,10,0,0,1,1,1,0,0,1,0,1,0,1,0,0
2414,69,604671,3,765,1206,2022-05-07,7,5,5,0,1,1,1,0,0,0,1,0,0,0,0,0
2415,30,117166,1,839,9015,2022-05-06,6,5,4,1,0,1,1,0,0,0,0,0,0,1,0,0
2416,20,591065,3,565,6970,2022-12-09,9,12,4,0,0,1,0,1,0,1,0,0,0,0,1,0
2417,59,156712,3,449,2002,2022-09-09,9,9,4,0,0,1,1,0,0,0,0,1,0,0,0,1
2418,27,832244,0,529,8926,2022-11-20,20,11,6,1,1,1,0,0,1,1,0,1,0,1,0,0
2419,67,48033,3,397,8876,2023-01-27,27,1,4,0,0,0,0,1,0,1,0,0,0,1,0,0
2420,35,435909,2,538,7925,2022-11-20,20,11,6,0,0,0,1,0,0,0,1,1,0,1,0,0
2421,49,782233,4,584,9756,2022-06-12,12,6,6,0,1,1,0,0,1,0,0,1,0,0,0,1
2422,24,640868,1,717,4275,2022-05-23,23,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2423,62,398203,4,512,8723,2022-04-07,7,4,3,1,0,1,1,0,0,1,0,0,0,0,0,1
2424,56,490049,3,390,6309,2022-05-01,1,5,6,0,1,0,0,1,0,1,0,0,0,1,0,0
2425,21,777389,5,406,2865,2022-07-28,28,7,3,0,1,1,0,1,0,0,1,0,1,0,0,0
2426,31,233525,2,628,4450,2022-09-03,3,9,5,0,1,0,0,0,1,0,1,1,0,0,0,0
2427,30,718848,4,425,8827,2022-12-19,19,12,0,0,1,0,0,1,0,0,1,0,1,1,0,0
2428,46,100854,3,672,8453,2022-08-13,13,8,5,1,1,0,0,1,0,0,1,1,0,0,0,1
2429,43,300983,1,674,8127,2022-07-02,2,7,5,0,0,1,0,0,1,1,0,0,1,1,0,0
2430,18,949894,4,833,8039,2022-05-12,12,5,3,0,1,0,0,1,0,1,0,1,0,0,0,1
2431,31,281593,2,714,5854,2022-09-02,2,9,4,0,1,1,0,0,1,0,1,0,0,0,0,0
2432,70,859665,4,436,1203,2022-11-11,11,11,4,0,1,1,0,0,1,1,0,1,0,1,0,0
2433,20,739379,3,392,3609,2022-11-14,14,11,0,0,1,1,0,0,0,1,0,1,0,1,0,0
2434,24,360766,3,705,4047,2022-08-07,7,8,6,0,1,0,1,0,0,0,0,0,1,0,1,0
2435,76,670723,5,621,3707,2023-02-06,6,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2436,20,860097,1,708,5034,2022-12-28,28,12,2,0,0,0,0,1,0,1,0,0,0,0,0,0
2437,59,566301,5,329,1962,2023-01-15,15,1,6,0,0,1,1,0,0,0,1,0,1,0,1,0
2438,39,229497,5,494,2818,2022-12-30,30,12,4,0,0,0,1,0,0,0,0,0,0,0,0,1
2439,43,384739,3,545,3412,2022-11-21,21,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2440,36,396371,5,579,2080,2022-07-05,5,7,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2441,41,730622,4,474,9237,2022-11-29,29,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2442,54,167841,1,812,5535,2022-04-05,5,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2443,59,626921,1,703,8911,2022-04-22,22,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0
2444,27,638668,2,836,4568,2022-07-18,18,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2445,76,59267,0,348,9418,2022-03-10,10,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0
2446,68,302983,2,570,1413,2022-03-19,19,3,5,0,1,1,0,0,0,0,1,0,1,0,0,1
2447,26,505119,2,702,3562,2022-12-27,27,12,1,1,1,0,0,0,1,0,1,0,1,0,0,0
2448,19,19248,1,711,8618,2022-09-25,25,9,6,0,1,1,0,0,1,1,0,1,0,0,0,0
2449,35,296809,4,604,7289,2022-09-01,1,9,3,0,0,1,0,0,0,1,0,0,0,0,0,0
2450,29,144962,3,470,8588,2022-12-16,16,12,4,0,1,0,0,1,0,0,0,1,0,1,0,0
2451,21,513935,1,515,3999,2022-09-07,7,9,2,0,0,0,1,0,0,0,1,0,1,0,0,0
2452,31,534618,1,650,4518,2023-02-13,13,2,0,0,1,1,1,0,0,1,0,1,0,0,0,1
2453,22,193294,2,435,5199,2022-08-12,12,8,4,0,0,0,1,0,0,0,0,1,0,0,1,0
2454,24,942348,0,528,4690,2022-12-17,17,12,5,0,0,0,0,0,1,1,0,0,1,0,0,1
2455,41,812158,0,839,2969,2022-09-02,2,9,4,0,1,0,1,0,0,0,1,0,0,0,0,1
2456,30,429159,2,600,8943,2022-10-22,22,10,5,1,1,1,0,0,0,1,0,1,0,0,0,1
2457,52,486195,5,642,4577,2022-10-24,24,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2458,79,923113,1,732,7914,2023-01-29,29,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0
2459,61,434046,3,317,1390,2023-01-07,7,1,5,0,1,0,1,0,0,1,0,0,1,1,0,0
2460,47,719813,5,322,6885,2022-10-06,6,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2461,74,645070,1,313,5746,2023-01-05,5,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1
2462,42,855470,5,735,7665,2022-11-15,15,11,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2463,73,998159,2,479,3344,2022-11-19,19,11,5,0,1,0,0,1,0,1,0,1,0,0,1,0
2464,29,819168,3,793,2295,2022-07-19,19,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2465,61,450265,5,741,6857,2022-08-17,17,8,2,0,1,1,0,0,1,1,0,0,1,0,1,0
2466,52,371378,1,800,2823,2022-03-25,25,3,4,1,1,1,0,0,1,0,0,1,0,1,0,0
2467,33,623585,5,500,1829,2022-08-03,3,8,2,0,0,1,0,0,0,0,1,0,0,0,0,1
2468,38,624889,0,773,1444,2023-02-06,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2469,36,991298,3,476,6858,2022-06-24,24,6,4,0,0,1,0,0,1,1,0,1,0,0,0,0
2470,79,128984,2,399,1540,2022-11-13,13,11,6,0,1,0,1,0,0,0,0,0,1,0,0,0
2471,39,503771,4,574,8687,2022-11-10,10,11,3,0,0,1,0,0,0,0,0,0,1,0,0,1
2472,33,413753,1,564,7538,2022-07-27,27,7,2,1,1,1,0,0,1,0,0,1,0,0,0,0
2473,55,342562,2,667,7848,2022-07-21,21,7,3,0,1,1,0,0,1,1,0,0,1,0,0,0
2474,35,878565,4,635,3824,2022-06-06,6,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2475,30,862672,4,491,5876,2022-08-15,15,8,0,0,0,0,0,0,1,1,0,1,0,1,0,0
